"Subdivision";"Division";"Groupe";"Classe";"Taille Du Menage";"Dépenses";"Autoconsommation";"Ménages";"Dépenses moyennes par ménage";"Dépenses moyennes par ménage répondant";"Dépenses moyennes mensuelles par ménage";"Dépenses moyennes mensuelles par ménage répondant";"Dépenses moyennes par UC";"Dépenses moyennes par UC répondant";"Dépenses moyennes mensuelles par UC";"Dépenses moyennes mensuelles par UC répondant"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"1";"29314206.378948312";"0";"444.99969182771031";"48811.980457418154";"65874.666695944223";"4067.6650381181794";"5489.5555579953516";"48811.980457418154";"65874.666695944223";"4067.6650381181794";"5489.5555579953516"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"2";"73635726.350354061";"0";"772.90128623768658";"80230.69578180481";"95271.838281957811";"6685.8913151504012";"7939.3198568298185";"47956.634959400762";"57120.164765852773";"3996.3862466167297";"4760.0137304877317"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"3";"76837311.075856894";"0";"730.42948722234928";"92798.868417459249";"105194.70040571751";"7733.2390347882711";"8766.2250338097911";"41437.880445388168";"46991.110380554979";"3453.1567037823479";"3915.9258650462484"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"4";"68537655.568044618";"0";"726.41982105028103";"93116.849300929331";"94349.924908368659";"7759.7374417441124";"7862.4937423640549";"33123.83720041495";"33544.903837631631";"2760.319766701246";"2795.408653135969"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"5";"70009656.810342208";"0";"636.50568730741668";"108508.23528825116";"109990.6225606579";"9042.3529406875969";"9165.8852133881592";"31588.463651676062";"32041.028448693087";"2632.3719709730049";"2670.0857040577571"
"Tuamotu-Gambier";"Communications";"Service de téléphone et de télécopie  ";"Services de téléphone et de télécopie  ";"6 et +";"77932031.782818943";"0";"758.11622482415964";"93492.531179890124";"102796.94488914915";"7791.0442649908437";"8566.4120740957624";"19856.633410869363";"21876.054558872867";"1654.7194509057804";"1823.0045465727389"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"1";"1491936.6269086455";"0";"44.0233072655301";"2484.2692493517147";"33889.698879502859";"207.02243744597621";"2824.1415732919049";"2484.2692493517147";"33889.698879502859";"207.02243744597621";"2824.1415732919049"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"2";"2585459.0270253485";"0";"75.118612158202964";"2817.0181369113961";"34418.354556128681";"234.75151140928304";"2868.1962130107236";"1683.8282299492239";"20885.276042129735";"140.31901916243532";"1740.4396701774779"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"3";"2584079.5563536151";"0";"75.364780245040194";"3120.8752020690276";"34287.628093013314";"260.0729335057523";"2857.302341084443";"1393.5779144046348";"16137.917728365162";"116.13149286705291";"1344.8264773637636"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"4";"1718834.6455556264";"14118700.359882273";"58.115483868129566";"2335.2486357593375";"29576.190907329474";"194.60405297994481";"2464.6825756107892";"830.70245840686323";"10785.700326403949";"69.225204867238602";"898.80836053366227"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"5";"1147209.005888924";"0";"29.659703482076562";"1778.0636330359355";"38679.045007384695";"148.17196941966128";"3223.2537506153917";"517.6224485940395";"11570.181978956503";"43.135204049503287";"964.18183157970861"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Appareils de réception, d'enregistrement et de reproduction du son et de l'image  ";"6 et +";"16185853.386419095";"0";"62.332128662172323";"19417.643397519289";"259671.11558379763";"1618.1369497932737";"21639.259631983135";"4124.0623371898046";"54423.973440330337";"343.67186143248375";"4535.3311200275275"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement photographique et cinématographique, instruments d'optique  ";"3";"2734243.4684041603";"0";"10.4875091938792";"3302.2329424729342";"260714.28571428003";"275.1860785394112";"21726.19047619";"1474.5603713339151";"118506.49350649092";"122.88003094449293";"9875.541125540909"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement photographique et cinématographique, instruments d'optique  ";"6 et +";"49862.975334588125";"0";"9.9925802273723701";"59.818994443550828";"4990";"4.9849162036292354";"415.83333333333337";"12.704799289121311";"941.50943396226421";"1.0587332740934425";"78.459119496855351"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"1";"1790486.8439834823";"0";"19.854711204086009";"2981.3943351558523";"90179.44535073411";"248.44952792965435";"7514.9537792278425";"2981.3943351558523";"90179.44535073411";"248.44952792965435";"7514.9537792278425"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"2";"6533808.9305355139";"0";"76.084630562311617";"7118.9905034421345";"85875.542566832475";"593.24920862017791";"7156.2952139027057";"4255.2644661276936";"50515.025039313216";"354.6053721773078";"4209.5854199427686"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"3";"19833020.557254761";"9505557.9055112507";"168.50186224675005";"23952.970753966794";"117702.08526367362";"1996.0808961638995";"9808.5071053061347";"10695.823724376516";"52754.808400380207";"891.31864369804316";"4396.2340333650172"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"4";"4302489.6080114953";"0";"158.35289051066559";"5845.4622225919111";"27170.262532856694";"487.12185188265931";"2264.1885444047243";"2079.3673806183833";"9699.8737758614861";"173.28061505153198";"808.32281465512392"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"5";"6680664.7927134018";"0";"137.4849883265185";"10354.387954985579";"48591.958104162091";"862.86566291546501";"4049.3298420135084";"3014.3261171148106";"13815.213427108478";"251.19384309290086";"1151.2677855923732"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Équipement informatique, matériel de traitement de l'information";"6 et +";"13041626.17432138";"0";"160.02357660725204";"15645.615979025726";"81498.154527127044";"1303.8013315854771";"6791.5128772605876";"3322.9313300438007";"17378.303211917253";"276.91094417031672";"1448.1919343264376"
"Tuamotu-Gambier";"Loisirs et culture";"Équipements audiovisuels, photographiques et informatiques  ";"Supports d'enregistrement  ";"2";"226172.78598976892";"0";"17.704327670432399";"246.42929303814961";"12774.99999999972";"20.535774419845801";"1064.5833333333098";"147.29922923358066";"7514.7058823527759";"12.274935769465054";"626.2254901960647"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'extérieur";"2";"618235.31549093709";"0";"17.984243984213531";"673.60576145770574";"34376.497340317481";"56.133813454808816";"2864.7081116931236";"402.63723620981534";"20221.469023716167";"33.553103017484609";"1685.1224186430138"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'extérieur";"3";"7859306.13002236";"0";"19.782347975568072";"9491.9343896931423";"397288.84254431742";"790.99453247442864";"33107.403545359783";"4238.4745540881231";"180585.83752014427";"353.20621284067693";"15048.819793345356"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'extérieur";"4";"21019655.957232825";"0";"37.769029462438446";"28557.792353778816";"556531.53539825568";"2379.816029481568";"46377.627949854643";"10158.673449879961";"194841.1579770536";"846.55612082333016";"16236.763164754468"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'extérieur";"5";"9341519.3218635842";"0";"35.38834737140899";"14478.456583103534";"263971.61822286167";"1206.5380485919611";"21997.634851905139";"4214.9077283653533";"75587.426479787333";"351.24231069711271";"6298.9522066489435"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'extérieur";"6 et +";"681400679.77928662";"23446875.747798741";"40.643404178826117";"817454.29758329503";"16765344.673915727";"68121.191465274591";"1397112.0561596439";"173616.97359566856";"3833176.8652503053";"14468.08113297238";"319431.40543752542"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'intérieur, y compris les instruments de musique  ";"1";"1227153.9490127377";"0";"24.429716028844801";"2043.3715244793284";"50232.018561484918";"170.28096037327737";"4186.0015467904104";"2043.3715244793284";"50232.018561484918";"170.28096037327737";"4186.0015467904104"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'intérieur, y compris les instruments de musique  ";"3";"178226.78468082141";"0";"8.9113392340410709";"215.25016568752881";"20000";"17.937513807294067";"1666.6666666666667";"96.11658831317915";"9090.9090909090883";"8.0097156927649298";"757.57575757575739"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Biens durables pour les loisirs d'intérieur, y compris les instruments de musique  ";"4";"92968.101611312522";"0";"7.74734180094271";"126.30862021446666";"12000";"10.525718351205557";"1000";"44.930925008770444";"4137.9310344827591";"3.7442437507308703";"344.82758620689657"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Réparation remorque, bateau, poti, moteur, voile, chevaux, véhicule, surf, planche, bodyboard, paddle, instrument musique, ukulele, violon, piano, guitare, flute, billard, ping-pong, baby-foot, kite, plongée, musculation, piscine gonflable, jeux, sport";"2";"1259968.134694553";"0";"10.677696056733501";"1372.8135121323576";"117999.99999999999";"114.4011260110298";"9833.3333333333339";"820.57765830313201";"69411.76470588235";"68.381471525260991";"5784.3137254901958"
"Tuamotu-Gambier";"Loisirs et culture";"Autres biens durables importants pour les loisirs et la culture  ";"Réparation remorque, bateau, poti, moteur, voile, chevaux, véhicule, surf, planche, bodyboard, paddle, instrument musique, ukulele, violon, piano, guitare, flute, billard, ping-pong, baby-foot, kite, plongée, musculation, piscine gonflable, jeux, sport";"6 et +";"1509359.7283642734";"0";"7.5466477088671899";"1810.7299173082458";"200004";"150.89415977568714";"16667";"384.57617651726827";"46512.558139534885";"32.048014709772353";"3876.046511627907"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"1";"832402.17367188819";"0";"41.660884643157708";"1386.0582854858887";"19980.424822990408";"115.50485712382405";"1665.0354019158674";"1386.0582854858887";"19980.424822990408";"115.50485712382405";"1665.0354019158674"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"2";"2271081.3412322872";"0";"88.085293406282673";"2474.4841290380614";"25782.752754846391";"206.20701075317177";"2148.5627295705326";"1479.0839208454333";"15329.049564249266";"123.2569934037861";"1277.4207970207722"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"3";"10139242.614147767";"0";"177.11433505089505";"12245.486314247641";"57246.877341883053";"1020.45719285397";"4770.5731118235881";"5468.0300152233649";"26267.586106350293";"455.66916793528043";"2188.9655088625245"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"4";"6463665.1327328123";"857790.60330798861";"71.904725253786324";"8781.6854414987429";"89892.07746666763";"731.80712012489539";"7491.0064555556355";"3123.8505285912347";"32422.59414906878";"260.32087738260293";"2701.8828457557315"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"5";"1586423.7276809488";"0";"47.274221632211116";"2458.8042129159448";"33557.902656191196";"204.90035107632875";"2796.4918880159335";"715.79679920103786";"9908.2153773564805";"59.649733266753152";"825.68461477970664"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Jeux, jouets et passe-temps  ";"6 et +";"8678898.4126548562";"0";"104.84919806705207";"10411.792967408797";"82775.057631863019";"867.64941395073299";"6897.9214693219183";"2211.3333920322161";"18098.695668849075";"184.27778266935135";"1508.2246390707564"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Équipements de sport, de camping et de loisirs en plein air  ";"2";"643466.95066894044";"0";"27.408336636616816";"701.09719457553956";"23477.052226850043";"58.424766214628299";"1956.4210189041701";"419.0698074307885";"13810.030721676494";"34.922483952565706";"1150.8358934730411"
"Tuamotu-Gambier";"Loisirs et culture";"Autres articles et équipement de loisirs, jardins et animaux d'agrément  ";"Équipements de sport, de camping et de loisirs en plein air  ";"3";"1921387.9681808017";"0";"19.398848427920271";"2320.5214594518029";"99046.496255695092";"193.37678828765021";"8253.8746879745904";"1036.1924929424067";"45021.134661679585";"86.349374411867231";"3751.7612218066315"
