Date;SH;Pays;Poids;Valeur;DTE;CodeICSCH;ICSCH
01/07/2018;42029900;USP;1;7464;180;5;Hotellerie - Restauration
01/07/2018;48169090;NCP;155;95880;954;3;Services
01/07/2018;40169300;NCP;0;1000;540;1;Industrie
01/07/2018;39269099;CLP;14;43100;204;2;Commerce
01/07/2018;39269099;NZP;3;5665;180;6;Autre secteur
01/07/2018;39269099;NZP;1;39005;135;2;Commerce
01/07/2018;40151900;NCP;8;10000;180;1;Industrie
01/07/2018;39233090;INP;15;1025;208;1;Industrie
01/07/2018;39233090;ITP;24;6205;251;3;Services
01/07/2018;39235000;NCP;1;1050;180;1;Industrie
01/07/2018;39239090;NCP;15;26000;209;1;Industrie
01/07/2018;39221090;DEP;13;259865;199;1;Industrie
01/07/2018;34031900;NCP;1;1200;180;1;Industrie
01/07/2018;34039900;CAP;2;3700;180;3;Services
01/07/2018;36049010;NZP;3;36487;270;2;Commerce
01/07/2018;38089400;NCP;5;7000;180;1;Industrie
01/07/2018;38200000;NCP;5;9500;180;1;Industrie
01/07/2018;33041090;FRP;47;1153702;368;2;Commerce
01/07/2018;33041090;WFP;9;29400;180;6;Autre secteur
01/07/2018;30049000;VUP;676;2786586;4098;2;Commerce
01/07/2018;32082000;FJP;35;225000;135;2;Commerce
01/07/2018;32082000;TOP;10;68948;135;2;Commerce
01/07/2018;32141000;NCP;0;2000;180;1;Industrie
01/07/2018;28112900;NCP;335;255000;285;1;Industrie
01/07/2018;30019000;FRP;18;9548;720;2;Commerce
01/07/2018;22011090;CKP;0;350;180;3;Services
01/07/2018;22030000;CKP;1;1000;180;3;Services
01/07/2018;22021000;NZP;94;21448;600;3;Services
01/07/2018;21069090;NCP;7;50554;180;6;Autre secteur
01/07/2018;20098910;KPP;6000;2805621;3085;1;Industrie
01/06/2018;90041090;AUP;34;832335;304;5;Hotellerie - Restauration
01/07/2018;27101221;NZP;24;5651;584;3;Services
01/07/2018;27101926;USP;1;15389;360;1;Industrie
01/07/2018;27109900;USP;2;17471;180;3;Services
01/07/2018;20095000;CKP;0;700;180;3;Services
01/06/2018;87032499;FRP;1680;6400000;935;6;Autre secteur
01/06/2018;87033219;FRP;1886;1999971;1035;6;Autre secteur
01/06/2018;83024100;FRP;94;20286;602;1;Industrie
01/07/2018;20081100;CKP;0;1400;180;3;Services
01/06/2018;97011000;FRP;4;260000;180;3;Services
01/06/2018;76130000;FRP;80;119330;532;6;Autre secteur
01/06/2018;76169900;NCP;0;1000;360;1;Industrie
01/06/2018;82079000;FRP;291;62052;1818;1;Industrie
01/06/2018;82079000;NCP;0;500;180;1;Industrie
01/06/2018;73269090;FRP;5;405689;180;6;Autre secteur
01/06/2018;62032200;FRP;3;1193;180;1;Industrie
01/06/2018;90142000;NCP;25;400000;1260;1;Industrie
01/06/2018;90148090;USP;6;202860;180;3;Services
01/06/2018;90149000;NCP;31;50000;289;1;Industrie
01/06/2018;90152000;FRP;8;21479;135;4;Construction
01/06/2018;90158020;FRP;25;119330;259;3;Services
01/06/2018;90158020;FRP;50;1278664;383;6;Autre secteur
01/06/2018;90173000;FRP;0;23866;135;1;Industrie
01/06/2018;90189000;DEP;13;994377;720;2;Commerce
01/06/2018;90189000;FRP;16;59665;214;2;Commerce
01/06/2018;90189000;FRP;6;9876;315;6;Autre secteur
01/06/2018;90189000;FRP;60;35799;433;6;Autre secteur
01/06/2018;90189000;GBP;10;1357900;184;6;Autre secteur
01/06/2018;90200000;SGP;1;401040;135;3;Services
01/06/2018;90211000;FRP;3;52985;180;2;Commerce
01/06/2018;90262010;FRP;1;5370;135;2;Commerce
01/06/2018;90262090;FRP;31;11933;287;1;Industrie
01/06/2018;90268010;NCP;1;50000;180;1;Industrie
01/06/2018;90268010;USP;1;101570;135;1;Industrie
01/06/2018;90269010;FRP;1;15513;135;2;Commerce
01/06/2018;90303300;FRP;6;2387;180;1;Industrie
01/06/2018;90304000;FRP;35;1610955;135;3;Services
01/06/2018;90314910;NCP;25;5000;259;1;Industrie
01/06/2018;90318010;NCP;2;51000;360;1;Industrie
01/06/2018;90318090;FRP;21;8353;241;1;Industrie
01/06/2018;90322010;NCP;0;50000;180;1;Industrie
01/06/2018;90328910;DEP;24;51535;254;3;Services
01/06/2018;90328910;USP;4;50960;180;3;Services
01/06/2018;94029000;USP;83;103070;547;3;Services
01/06/2018;94054000;NCP;0;50000;180;1;Industrie
01/06/2018;87084000;DEP;31;8663;287;2;Commerce
01/06/2018;87112090;FRP;155;238660;185;6;Autre secteur
01/06/2018;87115090;FRP;259;1073970;235;6;Autre secteur
01/06/2018;88031000;FRP;3;964800;135;3;Services
01/06/2018;88031000;NCP;16;50400;215;1;Industrie
01/06/2018;88031000;USP;147;577500;135;3;Services
01/06/2018;88032000;FRP;189;485063;1074;3;Services
01/06/2018;88032000;NCP;171;550000;2162;1;Industrie
01/06/2018;88032000;USP;1437;817010;7817;3;Services
01/06/2018;88033000;DEP;60;358445;701;3;Services
01/06/2018;88033000;FRP;0;110884;180;1;Industrie
01/06/2018;88033000;FRP;980;5280350;5814;3;Services
01/06/2018;88033000;NCP;1;2610;900;1;Industrie
01/06/2018;88033000;PHP;214;1311793;1772;3;Services
01/06/2018;88033000;USP;89;1403041;577;3;Services
01/06/2018;89039119;NCP;10000;863000;5085;6;Autre secteur
01/06/2018;89039199;NZP;8000;7756450;4085;6;Autre secteur
01/06/2018;89039991;FJP;16;50000;135;2;Commerce
01/07/2018;19059090;CKP;0;2400;180;3;Services
01/07/2018;20052000;CKP;0;2100;180;3;Services
01/06/2018;85255000;NCP;3;50000;180;1;Industrie
01/06/2018;85256000;NCP;4;50000;180;1;Industrie
01/06/2018;85258000;FJP;1;20286;180;3;Services
01/06/2018;85269290;USP;13;30429;197;3;Services
01/06/2018;85272100;DEP;33;9400;300;2;Commerce
01/06/2018;85291000;NCP;8;5978;180;3;Services
01/06/2018;85361000;NCP;0;1500;180;1;Industrie
01/06/2018;85366900;NCP;0;200;180;1;Industrie
01/06/2018;85371000;DEP;1;28162;180;1;Industrie
01/06/2018;85371000;NCP;1;50000;180;1;Industrie
01/06/2018;85391000;NCP;0;50000;180;1;Industrie
01/06/2018;85423100;NZP;1;7081;180;2;Commerce
01/06/2018;85423900;NZP;9;59665;135;3;Services
01/06/2018;85432000;FRP;9;477320;135;1;Industrie
01/06/2018;85437000;FRP;1;178995;180;1;Industrie
01/06/2018;85437000;NCP;22;150000;540;1;Industrie
01/06/2018;85437000;USP;8;403920;135;1;Industrie
01/06/2018;85444200;USP;13;10143;197;3;Services
01/06/2018;85444900;FRP;3;1193;180;1;Industrie
01/06/2018;85481000;KRP;128470;500000;64335;1;Industrie
01/06/2018;85071000;FJP;45;98224;270;2;Commerce
01/06/2018;85078000;NCP;18;100000;369;1;Industrie
01/06/2018;85078000;USP;1;152355;135;1;Industrie
01/06/2018;85111000;NCP;0;150000;180;1;Industrie
01/06/2018;85144000;FRP;15;5967;211;1;Industrie
01/06/2018;85171200;FRP;4;77119;180;2;Commerce
01/06/2018;85176200;FRP;78;201240;922;6;Autre secteur
01/06/2018;85176200;USP;13;18065;197;3;Services
01/06/2018;85176900;NCP;5;50000;180;1;Industrie
01/06/2018;85176900;NCP;4;581137;180;3;Services
01/06/2018;85177000;NZP;5;20186;135;3;Services
01/06/2018;85184010;BEP;3;1491625;180;3;Services
01/06/2018;85198900;NCP;10;50000;186;1;Industrie
01/06/2018;85235100;FRP;0;3129;180;2;Commerce
01/06/2018;85235100;NLP;14;552006;202;2;Commerce
01/06/2018;85235100;USP;1;29557;180;3;Services
01/06/2018;84099990;FRP;1037;214794;5790;1;Industrie
01/06/2018;84119100;NCP;2;450000;180;1;Industrie
01/06/2018;84119100;USP;2;507150;180;1;Industrie
01/06/2018;84133000;NCP;3;100000;180;1;Industrie
01/06/2018;84133000;USP;2;403920;135;1;Industrie
01/06/2018;84149090;AUP;3;212000;135;3;Services
01/06/2018;84149090;USP;26;50715;264;6;Autre secteur
01/06/2018;84199090;NCP;15;558090;374;2;Commerce
01/06/2018;84213900;NCP;5;20938;180;2;Commerce
01/06/2018;84229000;NCP;1;4420;180;2;Commerce
01/06/2018;84248900;FJP;1;3564;135;2;Commerce
01/06/2018;84253100;FJP;20;197436;135;2;Commerce
01/06/2018;84253900;NCP;3;50000;180;1;Industrie
01/06/2018;84253900;SBP;6;20302;135;2;Commerce
01/06/2018;84254200;NCP;8;100000;180;1;Industrie
01/06/2018;84313100;FRP;1;9546;180;4;Construction
01/06/2018;84502000;DEP;162;50960;990;6;Autre secteur
01/06/2018;84713000;FRP;1;55363;180;3;Services
01/06/2018;84714100;USP;13;20614;199;3;Services
01/06/2018;84716000;BEP;1;59665;180;1;Industrie
01/06/2018;84717000;FRP;4;19093;180;4;Construction
01/06/2018;84717000;FRP;1;10000;180;3;Services
01/06/2018;84717000;HUP;1;9378;180;2;Commerce
01/06/2018;84719000;ARP;1;50715;180;6;Autre secteur
01/06/2018;84719000;USP;2;14430;180;6;Autre secteur
01/06/2018;84733000;FRP;1;83412;135;2;Commerce
01/06/2018;84733000;HUP;2;32128;180;2;Commerce
01/06/2018;84733000;NLP;2;82029;180;2;Commerce
01/06/2018;84733000;NLP;2;127982;180;3;Services
01/06/2018;84812000;FRP;0;528552;360;1;Industrie
01/06/2018;84812000;FRP;3;1170826;180;3;Services
01/06/2018;84812000;NCP;6;250000;720;1;Industrie
01/06/2018;84813000;FRP;0;298325;135;1;Industrie
01/06/2018;84813000;NCP;5;107500;180;2;Commerce
01/06/2018;84819000;USP;1;10143;180;3;Services
01/06/2018;84825000;DKP;1;23031;180;6;Autre secteur
01/06/2018;84842000;NCP;0;600;180;1;Industrie
01/06/2018;84879000;USP;20;53699;234;1;Industrie
01/06/2018;85011000;ATP;3;172431;180;3;Services
01/06/2018;85044000;CKP;12;112068;135;2;Commerce
01/06/2018;85044000;NZP;4;66012;135;2;Commerce
01/06/2018;73181500;NCP;0;4650;540;1;Industrie
01/06/2018;73181500;USP;2;5370;180;1;Industrie
01/06/2018;73181600;NCP;0;50;180;1;Industrie
01/06/2018;73181900;NCP;0;150;180;1;Industrie
01/06/2018;73182200;NCP;0;50;180;1;Industrie
01/06/2018;73218900;FRP;86;105175;562;6;Autre secteur
01/06/2018;73219000;NZP;1;2802;135;2;Commerce
01/06/2018;72230000;NCP;1;2000;180;1;Industrie
01/06/2018;73069000;FRP;360;119;285;1;Industrie
01/06/2018;73072100;NCP;0;500;180;1;Industrie
01/06/2018;49119990;FRP;6;1193;180;1;Industrie
01/06/2018;71179090;CLP;9;132000;180;2;Commerce
01/06/2018;70131000;USP;10;145844;184;2;Commerce
01/06/2018;61149000;SGP;85;26513;557;6;Autre secteur
01/06/2018;64011000;FRP;3;1193;180;1;Industrie
01/06/2018;64022000;CLP;84;172806;552;2;Commerce
01/06/2018;49119910;FRP;24;1193;254;6;Autre secteur
01/06/2018;48182010;NCP;32;8000;294;1;Industrie
01/06/2018;42032900;FRP;1;239;180;1;Industrie
01/06/2018;44201000;CLP;0;6000;180;2;Commerce
01/06/2018;40169300;NCP;0;1700;540;1;Industrie
01/06/2018;40169990;DKP;0;6086;180;6;Autre secteur
01/06/2018;39269099;FJP;1;6724;135;2;Commerce
01/06/2018;30019000;FRP;23;9548;720;2;Commerce
01/06/2018;39261000;FRP;1;239;180;1;Industrie
01/06/2018;39173900;NCP;0;100;180;1;Industrie
01/06/2018;39199000;NCP;2;2000;180;1;Industrie
01/06/2018;30049000;VUP;452;1432402;2796;2;Commerce
01/06/2018;30049000;WFP;478;1509308;2843;2;Commerce
01/06/2018;32089010;SBP;2;14223;135;2;Commerce
01/06/2018;32089090;NCP;1;2000;180;1;Industrie
01/06/2018;20095000;CKP;0;350;180;3;Services
01/06/2018;27101926;USP;1;5154;180;1;Industrie
01/06/2018;27101929;FRP;3;3580;180;1;Industrie
01/06/2018;28044000;FRP;50;103070;383;3;Services
01/06/2018;22083090;CKP;0;700;180;3;Services
01/06/2018;34031900;FRP;2;20286;360;3;Services
01/06/2018;34031900;JPP;1;10143;180;3;Services
01/06/2018;34031900;NZP;1;10143;180;3;Services
01/06/2018;34039900;CAP;1;2029;180;3;Services
01/06/2018;35061000;NCP;2;1200;180;1;Industrie
01/06/2018;38220000;FRP;9;1994;180;6;Autre secteur
01/06/2018;39073000;NCP;2;2000;180;1;Industrie
01/06/2018;22030000;CKP;4;2000;180;3;Services
01/06/2018;22011090;CKP;0;350;180;3;Services
01/06/2018;20081100;CKP;0;1600;180;3;Services
01/05/2018;95079000;CKP;1;3566;135;2;Commerce
01/05/2018;95049000;FRP;1;1790;135;6;Autre secteur
01/05/2018;95030000;FRP;2;15750;180;2;Commerce
01/05/2018;73269090;NCP;4;1000;180;1;Industrie
01/05/2018;73269090;NZP;23800;12223677;11985;2;Commerce
01/06/2018;19059090;CKP;0;300;180;3;Services
01/06/2018;20052000;CKP;0;5400;180;3;Services
01/05/2018;90141000;FRP;2;53102;180;3;Services
01/05/2018;90141000;GBP;5;35799;180;3;Services
01/05/2018;90142000;NCP;72;300000;954;1;Industrie
01/05/2018;90148090;NCP;1;50000;180;1;Industrie
01/05/2018;90149000;NCP;7;150000;180;1;Industrie
01/05/2018;90181300;FRP;2;522720;180;6;Autre secteur
01/05/2018;90189000;DEP;22;120312;244;6;Autre secteur
01/05/2018;90189000;FRP;6;71598;360;6;Autre secteur
01/05/2018;90189000;FRP;20;11933;234;6;Autre secteur
01/05/2018;90258090;NCP;0;50000;180;1;Industrie
01/05/2018;90261010;USP;1;482400;135;3;Services
01/05/2018;90262010;FRP;34;11933;304;1;Industrie
01/05/2018;90262010;NCP;1;50000;180;1;Industrie
01/05/2018;90262090;FRP;1;15513;135;2;Commerce
01/05/2018;90268010;NCP;1;50000;180;1;Industrie
01/05/2018;90292010;AUP;2;300780;180;3;Services
01/05/2018;90292010;NCP;1;50000;180;1;Industrie
01/05/2018;90303100;FRP;3;85918;180;3;Services
01/05/2018;90304000;FRP;40;1867633;270;3;Services
01/05/2018;90308900;FRP;4;5967;135;3;Services
01/05/2018;90318010;AUP;2;61014;180;2;Commerce
01/05/2018;90318010;DEP;13;102624;200;2;Commerce
01/05/2018;90318010;FRP;0;658228;180;1;Industrie
01/05/2018;90318010;FRP;1;671231;180;3;Services
01/05/2018;90318090;DEP;15;29379;209;3;Services
01/05/2018;90319010;DEP;1;6682;180;2;Commerce
01/05/2018;90322010;NCP;0;50000;180;1;Industrie
01/05/2018;90328910;NLP;2;132098;180;6;Autre secteur
01/05/2018;94054000;NCP;2;100000;360;1;Industrie
01/05/2018;94055000;FRP;129;369512;826;3;Services
01/05/2018;85285900;USP;1;10146;135;3;Services
01/05/2018;85291000;FRP;6;436628;180;3;Services
01/05/2018;85319000;FRP;3;4773;180;4;Construction
01/05/2018;85369000;USP;2;770880;135;3;Services
01/05/2018;85371000;NCP;1;50000;180;1;Industrie
01/05/2018;85391000;NCP;1;1100;360;1;Industrie
01/05/2018;85423100;FRP;3;93997;180;2;Commerce
01/05/2018;85423900;FRP;1;40429;180;2;Commerce
01/05/2018;85423900;NZP;59;417655;270;3;Services
01/05/2018;85437000;AUP;1242;5287947;735;1;Industrie
01/05/2018;85437000;NCP;6;100000;360;1;Industrie
01/05/2018;85444200;DEP;5;48965;180;3;Services
01/05/2018;86090000;FRP;6000;954640;3085;2;Commerce
01/05/2018;87032199;FRP;650;715980;435;6;Autre secteur
01/05/2018;87032329;CNP;2715;5321999;1485;6;Autre secteur
01/05/2018;87083000;NZP;30;3507;284;6;Autre secteur
01/05/2018;88032000;NCP;132;350000;1417;1;Industrie
01/05/2018;88032000;USP;2190;1093540;11477;3;Services
01/05/2018;88033000;FRP;17;596650;217;1;Industrie
01/05/2018;88033000;FRP;605;3408792;4186;3;Services
01/05/2018;88033000;NCP;1;3000;360;1;Industrie
01/05/2018;88033000;USP;22;1008500;404;3;Services
01/05/2018;89031000;FJP;51;290000;135;2;Commerce
01/05/2018;89039119;NCP;12014;15668600;6220;6;Autre secteur
01/05/2018;89039299;FRP;10000;29832500;5085;3;Services
01/05/2018;85183000;USP;34;103194;303;6;Autre secteur
01/05/2018;85184090;FRP;24;971585;135;3;Services
01/05/2018;85185000;USP;8;25480;180;6;Autre secteur
01/05/2018;85235100;FRP;0;1541;180;2;Commerce
01/05/2018;83014000;FRP;4;1790;180;6;Autre secteur
01/05/2018;83014000;NCP;7;324691;180;6;Autre secteur
01/05/2018;83024900;NZP;3;12706;135;2;Commerce
01/05/2018;85078000;NCP;6;200000;540;1;Industrie
01/05/2018;85078000;USP;45;526765;358;3;Services
01/05/2018;85111000;NCP;0;100000;180;1;Industrie
01/05/2018;85114010;AUP;10;2005200;186;3;Services
01/05/2018;85115000;NCP;18;50000;224;1;Industrie
01/05/2018;85167100;FRP;543;417237;385;2;Commerce
01/05/2018;85171200;FRP;3;58885;180;2;Commerce
01/05/2018;85171200;USP;0;69079;180;3;Services
01/05/2018;85176200;FRP;94;303015;2196;6;Autre secteur
01/05/2018;83111000;FRP;9;4773;135;2;Commerce
01/05/2018;84099110;FJP;2;61152;180;3;Services
01/05/2018;84119100;DEP;3;100260;180;3;Services
01/05/2018;84119100;NCP;8;102000;180;1;Industrie
01/05/2018;84119100;USP;42;498970;523;1;Industrie
01/05/2018;84189900;NCP;3;48755;180;2;Commerce
01/05/2018;84199090;NCP;11;203211;540;2;Commerce
01/05/2018;84212900;FRP;7;41050;135;2;Commerce
01/05/2018;84212900;USP;179;6015600;1072;6;Autre secteur
01/05/2018;84213900;WSP;39;273546;328;3;Services
01/05/2018;84229000;NCP;3;58020;180;2;Commerce
01/05/2018;84253100;CKP;45;237022;135;2;Commerce
01/05/2018;84254200;NCP;2;50000;180;1;Industrie
01/05/2018;84254900;NCP;2;50000;180;1;Industrie
01/05/2018;84314900;NZP;31;49611;291;4;Construction
01/05/2018;84431900;USP;4;1959;180;6;Autre secteur
01/05/2018;84519000;NCP;2;51960;180;2;Commerce
01/05/2018;84672900;FRP;86;270998;562;3;Services
01/05/2018;84713000;SGP;18;3008;222;5;Hotellerie - Restauration
01/05/2018;84713000;USP;1;7644;180;3;Services
01/05/2018;84713000;USP;1;50960;180;5;Hotellerie - Restauration
01/05/2018;84717000;USP;1;18346;180;6;Autre secteur
01/05/2018;84729090;DEP;15;238660;209;2;Commerce
01/05/2018;84733000;NLP;1;24288;180;2;Commerce
01/05/2018;84813000;NCP;1;5000;180;1;Industrie
01/05/2018;85023900;NCP;70;50000;483;1;Industrie
01/05/2018;85042100;FRP;233;178995;235;2;Commerce
01/05/2018;85043100;NCP;1;50000;180;1;Industrie
01/05/2018;85044000;HKP;42;199777;345;2;Commerce
01/05/2018;76020000;NZP;10540;1145877;5385;1;Industrie
01/05/2018;76072000;FRP;7;5728;135;2;Commerce
01/05/2018;76129000;USP;32;96824;293;6;Autre secteur
01/05/2018;76169900;NZP;12160;1305224;6185;1;Industrie
01/05/2018;82029100;FRP;15;42123;135;2;Commerce
01/05/2018;82042000;FRP;6;71479;135;2;Commerce
01/05/2018;82075000;FRP;3;24940;135;2;Commerce
01/05/2018;70119000;NCP;0;1000;180;1;Industrie
01/05/2018;68042100;FRP;63;110142;135;2;Commerce
01/05/2018;65069900;NZP;17;199064;135;2;Commerce
01/05/2018;73089020;FRP;24;1790;254;3;Services
01/05/2018;73102990;USP;19;10026;227;3;Services
01/05/2018;73181400;FRP;55;31622;135;2;Commerce
01/05/2018;73181500;NCP;0;1300;180;1;Industrie
01/05/2018;73182200;NCP;0;200;180;1;Industrie
01/05/2018;73182400;NCP;0;600;180;1;Industrie
01/05/2018;73211100;CKP;19;95434;135;2;Commerce
01/05/2018;73269090;CKP;1;3878;135;2;Commerce
01/05/2018;65040090;USP;14;42042;203;6;Autre secteur
01/05/2018;63023190;FRP;500;167062;335;2;Commerce
01/05/2018;63079000;FRP;6;5967;135;2;Commerce
01/05/2018;62160000;FRP;3;7398;135;2;Commerce
01/05/2018;62114310;FRP;2;4654;135;2;Commerce
01/05/2018;49111010;NCP;1203;274459;6713;2;Commerce
01/05/2018;71129100;USP;3;4017584;180;2;Commerce
01/05/2018;71129100;USP;3;3653431;180;2;Commerce
01/05/2018;62046990;USP;1;12031;180;6;Autre secteur
01/05/2018;62089900;FRP;4;11933;180;3;Services
01/05/2018;61091000;USP;3;10192;180;6;Autre secteur
01/05/2018;61052000;USP;12;37140;195;6;Autre secteur
01/05/2018;52122500;CLP;189;361858;1124;6;Autre secteur
01/05/2018;49119910;FRP;10;597;184;6;Autre secteur
01/05/2018;49119990;FJP;2;57075;180;3;Services
01/05/2018;49070090;AUP;29;40638380;279;3;Services
01/05/2018;49019990;NCP;37;4000;318;1;Industrie
01/05/2018;48239000;CKP;1;14679;135;2;Commerce
01/05/2018;48239000;USP;11;33634;189;6;Autre secteur
01/05/2018;48181000;FRP;13;3580;135;2;Commerce
01/05/2018;48192000;NZP;0;71;135;2;Commerce
01/05/2018;42033000;USP;1;13034;180;6;Autre secteur
01/05/2018;42022200;USP;24;74453;256;6;Autre secteur
01/05/2018;40169300;NCP;0;2300;360;1;Industrie
01/05/2018;40169300;USP;1;276844;180;3;Services
01/05/2018;39269099;FRP;1;13126;135;2;Commerce
01/05/2018;39269099;NCP;4;21971;135;2;Commerce
01/05/2018;39269099;USP;7;20384;180;6;Autre secteur
01/05/2018;39259091;FRP;35;69617;309;6;Autre secteur
01/05/2018;39261000;USP;10;31595;186;6;Autre secteur
01/05/2018;39199000;FRP;12;14690;194;3;Services
01/05/2018;39073000;NCP;27;5000;269;1;Industrie
01/05/2018;34013000;FRP;25;39379;135;2;Commerce
01/05/2018;34022010;FRP;8;955;135;2;Commerce
01/05/2018;34022090;FRP;13;4535;135;2;Commerce
01/05/2018;34039900;CAP;2;14624;360;3;Services
01/05/2018;34039900;FRP;10;1671;135;2;Commerce
01/05/2018;34060000;FRP;0;4296;135;2;Commerce
01/05/2018;35069990;FRP;7;7375;180;6;Autre secteur
01/05/2018;36049010;NCP;1;21088;135;2;Commerce
01/05/2018;38089100;CLP;30;18000;284;6;Autre secteur
01/05/2018;30049000;VUP;778;2475120;4702;2;Commerce
01/05/2018;32081000;CKP;16;61028;135;2;Commerce
01/05/2018;32081000;NCP;12;13000;192;1;Industrie
01/05/2018;32082000;CKP;20;143258;135;2;Commerce
01/05/2018;32089090;NCP;22;3200;244;1;Industrie
01/05/2018;32141000;FRP;2;3780;180;6;Autre secteur
01/05/2018;22030000;CKP;0;500;180;3;Services
01/04/2018;95066290;NZP;6;24843;180;6;Autre secteur
01/05/2018;33049990;USP;18;54089;223;6;Autre secteur
01/05/2018;25241000;SGP;23000;200000;11585;1;Industrie
01/05/2018;27101221;NZP;9;2162;540;3;Services
01/05/2018;27101926;USP;2;15205;540;1;Industrie
01/05/2018;27101929;FRP;4;4773;180;1;Industrie
01/05/2018;27109100;NZP;47670;200000;23935;1;Industrie
01/05/2018;30019000;FRP;22;11935;900;2;Commerce
01/05/2018;22029090;USP;2;7134;180;6;Autre secteur
01/04/2018;95049000;FRP;506;954640;385;2;Commerce
01/04/2018;95030000;FRP;1;7000;360;2;Commerce
01/05/2018;3011900;FRP;186;225750;1108;6;Autre secteur
01/05/2018;21069090;NCP;48;85000;373;1;Industrie
01/05/2018;3079111;FRP;237;288001;1412;6;Autre secteur
01/05/2018;19059090;CKP;0;1200;180;3;Services
01/05/2018;20052000;CKP;0;1500;180;3;Services
01/04/2018;96081090;IDP;0;358;180;3;Services
01/04/2018;85177000;LUP;5;264688;180;3;Services
01/04/2018;85181000;FRP;5;17900;135;2;Commerce
01/04/2018;85182900;FRP;17;35799;135;2;Commerce
01/04/2018;85185000;FRP;35;77326;135;2;Commerce
01/04/2018;85219000;USP;1;48125;180;3;Services
01/04/2018;85229000;USP;143;3128125;1909;3;Services
01/04/2018;85235100;FRP;1;7911;360;2;Commerce
01/04/2018;85235100;USP;2;26441;360;3;Services
01/04/2018;87032429;FRP;2415;4773200;1335;6;Autre secteur
01/04/2018;87033299;FRP;1610;937934;935;6;Autre secteur
01/04/2018;87083000;FRP;150;498938;930;2;Commerce
01/04/2018;87089900;FRP;46;78161;135;2;Commerce
01/04/2018;87163100;FRP;3310;2159873;1785;2;Commerce
01/04/2018;87168000;FRP;7595;1706419;3885;2;Commerce
01/04/2018;88032000;NCP;49;100000;510;1;Industrie
01/04/2018;88032000;USP;1280;626010;6902;3;Services
01/04/2018;88033000;DEP;50;192720;383;3;Services
01/04/2018;88033000;FRP;1;357990;135;1;Industrie
01/04/2018;88033000;FRP;672;4028876;4014;3;Services
01/04/2018;88033000;NCP;6;60620;540;1;Industrie
01/04/2018;88033000;USP;2;152190;135;1;Industrie
01/04/2018;88033000;USP;108;2351869;812;3;Services
01/04/2018;89031000;FJP;20;120517;135;2;Commerce
01/04/2018;89031000;USP;20;169828;135;2;Commerce
01/04/2018;89039119;CHP;10000;8500000;5085;6;Autre secteur
01/04/2018;89039119;NCP;18000;1100000;9085;6;Autre secteur
01/04/2018;89039199;GBP;6025;1312630;3135;6;Autre secteur
